STATE,STATE FIPS,COUNTY,COUNTY FIPS,FACILITY,EIS ID,ADDRESS,CITY,ZIP CODE,POLLUTANT,POLLUTANT TYPE,EMISSIONS,UNIT OF MEASURE,FACILITY TYPE,NAICS CODE,NAICS DESCRIPTION
CA,06,Alameda,06001,CALIFORNIA GENERAL PARTNERSHIP,18132911,10801 BIGGE STREET,SAN LEANDRO,94577,Nitrogen Oxides,CAP,0.002164945,TON,,531120,LESSORS OF NONRESIDENTIAL BUILDINGS (EXCEPT MINIWAREHOUSES).
CA,06,Alameda,06001,ZONE 7 WATER AGENCY,18544011,100 N CANYONS PARKWAY,LIVERMORE,94550,Nitrogen Oxides,CAP,0.002158221,TON,,221310,WATER SUPPLY AND IRRIGATION SYSTEMS.
CA,06,Alameda,06001,DELTA AMERICAS,18779911,46101 FREMONT BLVD,FREMONT,94538,Nitrogen Oxides,CAP,0.00214687,TON,,334118,
CA,06,Alameda,06001,PLEASANTON SURGERY CENTER,14248111,1393 SANTA RITA ROAD,PLEASANTON,94566,Nitrogen Oxides,CAP,0.002100686,TON,,221112,FOSSIL FUEL ELECTRIC POWER GENERATION.
CA,06,Alameda,06001,EAST BAY REGIONAL COMM SYS AUTHORITY,18780311,399 ELMHURST STREET,HAYWARD,94544,Nitrogen Oxides,CAP,0.00199943,TON,,238210,ELECTRICAL CONTRACTORS.
CA,06,Alameda,06001,ALOFT SILICON VALLEY,18541411,8200 GATEWAY BLVD,NEWARK,94560,Nitrogen Oxides,CAP,0.001994008,TON,,721110,HOTELS (EXCEPT CASINO HOTELS) AND MOTELS.
CA,06,Alameda,06001,WHOLE FOODS MARKET CALIFORNIA,13833411,230 BAY PLACE,OAKLAND,94612,Nitrogen Oxides,CAP,0.001947191,TON,,445110,SUPERMARKETS AND OTHER GROCERY (EXCEPT CONVENIENCE) STORES.
CA,06,Alameda,06001,LUCKY #712,13777511,34101 FREMONT BLVD,FREMONT,94555,Nitrogen Oxides,CAP,0.00192317,TON,,445110,SUPERMARKETS AND OTHER GROCERY (EXCEPT CONVENIENCE) STORES.
CA,06,Alameda,06001,ALAMEDA COUNTY PUBLIC WORKS AGENCY,13776211,1850 PACHECO WAY,HAYWARD,94544,Nitrogen Oxides,CAP,0.001914248,TON,,925120,ADMINISTRATION OF URBAN PLANNING AND COMMUNITY AND RURAL DEVELOPMENT.
CA,06,Alameda,06001,ASUS COMPUTER INTERNATIONAL,15755011,800 COPORATE WAY,FREMONT,94539,Nitrogen Oxides,CAP,0.001908726,TON,,238210,ELECTRICAL CONTRACTORS.
CA,06,Alameda,06001,CITY OF HAYWARD GARIN P/S,15735711,935 GARIN AVENUE,HAYWARD,94544,Nitrogen Oxides,CAP,0.001876713,TON,,221112,FOSSIL FUEL ELECTRIC POWER GENERATION.
CA,06,Alameda,06001,INTEGRA TELECOM,18541911,17750 PATTERSON PASS RD,LIVERMORE,94550,Nitrogen Oxides,CAP,0.001868793,TON,,221112,FOSSIL FUEL ELECTRIC POWER GENERATION.
CA,06,Alameda,06001,VERIZON WIRELESS-815831,10467611,3880 BAY CENTER PLACE,HAYWARD,94545,Nitrogen Oxides,CAP,0.001862036,TON,,517112,
CA,06,Alameda,06001,CAMP PARKS COMMUNICATIONS ANNEX/LA AIR FORCE BASE,10461411,N END OF BARNETT BLVD,DUBLIN,94568,Nitrogen Oxides,CAP,0.001852447,TON,,517410,SATELLITE TELECOMMUNICATIONS.
CA,06,Alameda,06001,CITY OF UNION CITY,15738911,CITY HALL & UNION CITY CIVIC CTR,UNION CITY,94587,Nitrogen Oxides,CAP,0.001846174,TON,,238220,"PLUMBING, HEATING, AND AIR-CONDITIONING CONTRACTORS."
CA,06,Alameda,06001,ABAXIS INC,16008411,30411 WHIPPLE ROAD,UNION CITY,94587,Nitrogen Oxides,CAP,0.001811014,TON,,334510,ELECTROMEDICAL AND ELECTROTHERAPEUTIC APPARATUS MANUFACTURING.
CA,06,Alameda,06001,LUCKY #716,10495711,25151 SANTA CLARA ST,HAYWARD,94544,Nitrogen Oxides,CAP,0.001799402,TON,,445110,SUPERMARKETS AND OTHER GROCERY (EXCEPT CONVENIENCE) STORES.
CA,06,Alameda,06001,PACIFIC GAS AND ELECTRIC,10492211,689 2ND STREET,OAKLAND,94607,Nitrogen Oxides,CAP,0.00179912,TON,,221112,FOSSIL FUEL ELECTRIC POWER GENERATION.
CA,06,Alameda,06001,CITY OF BERKELEY - FIRE WAREHOUSE,15755411,1011 FOLGER AVENUE,BERKELEY,94710,Nitrogen Oxides,CAP,0.001772716,TON,,921190,OTHER GENERAL GOVERNMENT SUPPORT.
CA,06,Alameda,06001,EMD MILLIPORE CORPORATION,16013411,25801 INDUSTRIAL BLVD,HAYWARD,94545,Nitrogen Oxides,CAP,0.00176627,TON,,334516,ANALYTICAL LABORATORY INSTRUMENT MANUFACTURING.
CA,06,Alameda,06001,MACY'S LOGISTICS & OPERATIONS - UNION CITY,18129711,1200 WHIPPLE ROAD,UNION CITY,94587,Nitrogen Oxides,CAP,0.001661674,TON,,455110,
CA,06,Alameda,06001,CROWN CASTLE USA INC,17248011,4950 WELLER ROAD,FREMONT,94538,Nitrogen Oxides,CAP,0.001656384,TON,,541990,"ALL OTHER PROFESSIONAL, SCIENTIFIC, AND TECHNICAL SERVICES."
CA,06,Alameda,06001,RALEYS #316,13761811,5420 SUNOL BOULEVARD,PLEASANTON,94566,Nitrogen Oxides,CAP,0.001652133,TON,,445110,SUPERMARKETS AND OTHER GROCERY (EXCEPT CONVENIENCE) STORES.
CA,06,Alameda,06001,"IMPAX LABORATORIES, INC",16062111,30941 SAN CLEMENTE ST,HAYWARD,94544,Nitrogen Oxides,CAP,0.001627375,TON,,325412,PHARMACEUTICAL PREPARATION MANUFACTURING.
CA,06,Alameda,06001,FEDERAL AVIATION ADMINISTRATION,18781211,REDWOOD PARK,OAKLAND,94621,Nitrogen Oxides,CAP,0.001603432,TON,,488111,AIR TRAFFIC CONTROL.
CA,06,Alameda,06001,COFFEE MARKET,479511,1578 HOPKINS STREET,BERKELEY,94707,Nitrogen Oxides,CAP,0.00160264,TON,,311920,COFFEE AND TEA MANUFACTURING.
CA,06,Alameda,06001,IPT LIVERMORE DC LP,18132811,7501 LAS POSITAS ROAD,LIVERMORE,94551,Nitrogen Oxides,CAP,0.001585823,TON,,531120,LESSORS OF NONRESIDENTIAL BUILDINGS (EXCEPT MINIWAREHOUSES).
CA,06,Alameda,06001,CITY OF HAYWARD FIRE DEPARTMENT,18539911,28270 HUNTWOOD AVE,HAYWARD,94544,Nitrogen Oxides,CAP,0.001584033,TON,,922160,FIRE PROTECTION.
CA,06,Alameda,06001,ROSE OF SHARON REHABILITATION,15754311,1600 LAKESHORE AVE,OAKLAND,94621,Nitrogen Oxides,CAP,0.001580772,TON,,622210,PSYCHIATRIC AND SUBSTANCE ABUSE HOSPITALS.
CA,06,Alameda,06001,DUE TORRI COFFEE,15713811,"910 81ST AVE, UNIT 15",OAKLAND,94621,Nitrogen Oxides,CAP,0.0015493,TON,,311920,COFFEE AND TEA MANUFACTURING.
CA,06,Alameda,06001,LUCKY #715,10493511,22555 MISSION BLVD,HAYWARD,94541,Nitrogen Oxides,CAP,0.001542344,TON,,445110,SUPERMARKETS AND OTHER GROCERY (EXCEPT CONVENIENCE) STORES.
CA,06,Alameda,06001,UBUNTU COFFEE,18698211,"5515 DOYLE STREET, STE #7",EMERYVILLE,94608,Nitrogen Oxides,CAP,0.001522508,TON,,311920,COFFEE AND TEA MANUFACTURING.
CA,06,Alameda,06001,NEW CINGULAR WIRELESS PCS DB AT&T MOBILITY,18492911,1255 EASTSHORE HWY,BERKELEY,94710,Nitrogen Oxides,CAP,0.00151236,TON,,517112,
CA,06,Alameda,06001,"WATERMARK BAYSIDE, LLC DBA BAYSIDE PARK",18541611,1440 40TH STREET,EMERYVILLE,94608,Nitrogen Oxides,CAP,0.001492576,TON,,623311,CONTINUING CARE RETIREMENT COMMUNITIES.
CA,06,Alameda,06001,WESTERN DIGITAL CORPORATION,18539011,1250 RELIANCE WAY,FREMONT,94539,Nitrogen Oxides,CAP,0.001466381,TON,,334413,SEMICONDUCTOR AND RELATED DEVICE MANUFACTURING.
CA,06,Alameda,06001,OPTISCAN,18787411,24590 CLAWITER ROAD,HAYWARD,94545,Nitrogen Oxides,CAP,0.001436795,TON,,325412,PHARMACEUTICAL PREPARATION MANUFACTURING.
CA,06,Alameda,06001,GARRE WINERY EVENT CENTER,17251711,7986 TESLA RAOD,LIVERMORE,94550,Nitrogen Oxides,CAP,0.001427483,TON,,312130,WINERIES.
CA,06,Alameda,06001,UNION PACIFIC RAILROAD,13837411,1400 MIDDLE HARBOR RD,OAKLAND,94607,Nitrogen Oxides,CAP,0.001415886,TON,,482111,LINE-HAUL RAILROADS.
CA,06,Alameda,06001,"BIOCHAIN INSTITUTE, INC",16032711,39600 EUREKA DRIVE,NEWARK,94560,Nitrogen Oxides,CAP,0.001390892,TON,,541512,COMPUTER SYSTEMS DESIGN SERVICES.
CA,06,Alameda,06001,VERIZON WIRELESS (KELLER AVE),18127811,4292 KELLER AVENUE,OAKLAND,94605,Nitrogen Oxides,CAP,0.001390184,TON,,517112,
CA,06,Alameda,06001,EAST BAY ZOOLOGICAL SOCIETY,17246811,9777 GOLF LINKS RD,OAKLAND,94605,Nitrogen Oxides,CAP,0.00137567,TON,,712130,ZOOS AND BOTANICAL GARDENS.
CA,06,Alameda,06001,"CITY OF OAKLAND, ENVR SCVS DIVISION",10504811,7200 BANCROFT AVE,OAKLAND,94605,Nitrogen Oxides,CAP,0.001373303,TON,,922120,POLICE PROTECTION.
CA,06,Alameda,06001,SAN FRANCISCO PUBLIC UTILITIES COMMISSION,18544111,11772 MAIN STREET,SUNOL,94586,Nitrogen Oxides,CAP,0.00135994,TON,,922190,"OTHER JUSTICE, PUBLIC ORDER, AND SAFETY ACTIVITIES."
CA,06,Alameda,06001,"JC PENNY COMPANY, C/O PSI",13816211,500 NEWPARK MALL,NEWARK,94560,Nitrogen Oxides,CAP,0.001330947,TON,,221112,FOSSIL FUEL ELECTRIC POWER GENERATION.
CA,06,Alameda,06001,PACIFICA FOUNDATION/KPFA,10462111,5170 GRIZZLY PEAK BLVD,OAKLAND,94611,Nitrogen Oxides,CAP,0.00132247,TON,,516110,INTERNET PUBLISHING AND BROADCASTING.
CA,06,Alameda,06001,CITY OF LIVERMORE SEWAGE TP,18539411,20972 ISABLE AVENUE,LIVERMORE,94550,Nitrogen Oxides,CAP,0.001311972,TON,,221320,SEWAGE TREATMENT FACILITIES.
CA,06,Alameda,06001,COMCAST OF CALIFORNIA V INC,18496111,2536A SAN CARLOS AVENUE,CASTRO VALLEY,94546,Nitrogen Oxides,CAP,0.001229287,TON,,517112,
CA,06,Alameda,06001,EAST BAY FIXTURE COMPANY,446611,941 AILEEN STREET,OAKLAND,94608,Nitrogen Oxides,CAP,0.00120198,TON,,423310,"LUMBER, PLYWOOD, MILLWORK, AND WOOD PANEL MERCHANT WHOLESALERS"
CA,06,Alameda,06001,LIVING SPACES FURNITURE,18131811,49088 FREMONT BLVD,FREMONT,94538,Nitrogen Oxides,CAP,0.001200619,TON,,449110,
CA,06,Alameda,06001,BAY AREA RAPID TRANSIT,13761611,5067 IRON HORSE PKWY,DUBLIN,94568,Nitrogen Oxides,CAP,0.001195673,TON,,485119,OTHER URBAN TRANSIT SYSTEMS.
CA,06,Alameda,06001,VULCAN MATERIALS/CALMAT COMPANY,10500011,50 EL CHARRO ROAD,PLEASANTON,94588,Nitrogen Oxides,CAP,0.001172946,TON,,212321,CONSTRUCTION SAND AND GRAVEL MINING.
CA,06,Alameda,06001,STATE OF CALIFORNIA DEPARTMENT OF TRANSPORTATION,15737911,600 LEWELLING BOULEVARD,SAN LEANDRO,94579,Nitrogen Oxides,CAP,0.001172946,TON,,488111,AIR TRAFFIC CONTROL.
CA,06,Alameda,06001,ALAMEDA POINT COLLABORATIVE,18544811,"620 CENTRAL AVE, BLDG 2A",ALAMEDA,94501,Nitrogen Oxides,CAP,0.001121558,TON,,926140,REGULATION OF AGRICULTURAL MARKETING AND COMMODITIES.
CA,06,Alameda,06001,"GLOBAL POWER GROUP, INC - 6554",14239311,3938 HORTON STREET,EMERYVILLE,94608,Nitrogen Oxides,CAP,0.001107504,TON,,455110,
CA,06,Alameda,06001,CITY OF HAYWARD HALIFAX L/S,16023011,27000 HALIFAX PLACE,HAYWARD,94542,Nitrogen Oxides,CAP,0.001102193,TON,,221112,FOSSIL FUEL ELECTRIC POWER GENERATION.
CA,06,Alameda,06001,CIM GROUP,10461011,JACK LONDON SQUARE,OAKLAND,94607,Nitrogen Oxides,CAP,0.001046879,TON,,531312,NONRESIDENTIAL PROPERTY MANAGERS.
CA,06,Alameda,06001,DOMINICAN SISTERS OF MISSION SAN JOSE,18131611,43326 MISSION BLVD,FREMONT,94539,Nitrogen Oxides,CAP,0.001024439,TON,,813110,RELIGIOUS ORGANIZATIONS.
CA,06,Alameda,06001,STONERIDGE CREEK PLEASANTON CCRC LLC,17249511,3352 STREAMSIDE CIRCLE,PLEASANTON,94588,Nitrogen Oxides,CAP,0.001007475,TON,,623311,CONTINUING CARE RETIREMENT COMMUNITIES.
CA,06,Alameda,06001,MCGUIRE & HESTER,15734911,9009 RAILROAD AVE,OAKLAND,94603,Nitrogen Oxides,CAP,0.000996714,TON,,212321,CONSTRUCTION SAND AND GRAVEL MINING.
CA,06,Alameda,06001,GAP INC,18781411,4440 ROSEWOOD DRIVE,PLEASANTON,94588,Nitrogen Oxides,CAP,0.000982431,TON,,455110,
CA,06,Alameda,06001,PERALTA COMMUNITY COLLEGES DISTRICT ADMIN CENTER,17243711,333 E 8TH STREET,OAKLAND,94606,Nitrogen Oxides,CAP,0.000923755,TON,,334419,OTHER ELECTRONIC COMPONENT MANUFACTURING.
CA,06,Alameda,06001,CITY OF HAYWARD PUBLIC WORKS UTILITIES,14008111,1275 W TENNYSON RD,HAYWARD,94544,Nitrogen Oxides,CAP,0.000900183,TON,,922190,"OTHER JUSTICE, PUBLIC ORDER, AND SAFETY ACTIVITIES."
CA,06,Alameda,06001,CITY OF SAN LEANDRO FIRE STATION #12,10478611,1065 143RD AVENUE,SAN LEANDRO,94578,Nitrogen Oxides,CAP,0.000891439,TON,,221112,FOSSIL FUEL ELECTRIC POWER GENERATION.
CA,06,Alameda,06001,ALAMEDA COUNTY GSA,15950611,1106 MADISON STREET,OAKLAND,94612,Nitrogen Oxides,CAP,0.000883158,TON,,921190,OTHER GENERAL GOVERNMENT SUPPORT.
CA,06,Alameda,06001,USI VI,18130611,33 LINDA AVENUE,OAKLAND,94611,Nitrogen Oxides,CAP,0.000859758,TON,,531120,LESSORS OF NONRESIDENTIAL BUILDINGS (EXCEPT MINIWAREHOUSES).
CA,06,Alameda,06001,LUCKY #768,14250511,15840 HESPERIAN BLVD,SAN LORENZO,94580,Nitrogen Oxides,CAP,0.000854811,TON,,445110,SUPERMARKETS AND OTHER GROCERY (EXCEPT CONVENIENCE) STORES.
CA,06,Alameda,06001,ALAMEDA COUNTY WATER DISTRICT,403311,42436 MISSION BLVD,FREMONT,94539,Nitrogen Oxides,CAP,0.000821062,TON,,221310,WATER SUPPLY AND IRRIGATION SYSTEMS.
CA,06,Alameda,06001,FEDERAL AVIATION ADMINISTRATION,14265311,LIVERMORE AIRPRT,LIVERMORE,94550,Nitrogen Oxides,CAP,0.000789764,TON,,488111,AIR TRAFFIC CONTROL.
CA,06,Alameda,06001,EB REG COMM SYSTEMS AUTHORITY,17246011,13000 PATTERSON PASS RD,LIVERMORE,94550,Nitrogen Oxides,CAP,0.000774568,TON,,922190,"OTHER JUSTICE, PUBLIC ORDER, AND SAFETY ACTIVITIES."
CA,06,Alameda,06001,GAYLORD'S CAFFE ESPRESSO,17247911,11144 GOLF LINKS RD,OAKLAND,94605,Nitrogen Oxides,CAP,0.000761455,TON,,445298,
CA,06,Alameda,06001,DOUBLETREE BY HILTON NEWARK,10501611,39900 BALENTINE DR,NEWARK,94560,Nitrogen Oxides,CAP,0.000740745,TON,,721110,HOTELS (EXCEPT CASINO HOTELS) AND MOTELS.
CA,06,Alameda,06001,TOPCON POSITIONING SYSTEMS,15746111,7400 NATIONAL DRIVE,LIVERMORE,94551,Nitrogen Oxides,CAP,0.000723472,TON,,921130,PUBLIC FINANCE ACTIVITIES.
CA,06,Alameda,06001,LUCKY #767,14071311,1300 FAIRMONT DRIVE,SAN LEANDRO,94578,Nitrogen Oxides,CAP,0.000714048,TON,,445110,SUPERMARKETS AND OTHER GROCERY (EXCEPT CONVENIENCE) STORES.
CA,06,Alameda,06001,LIVERMORE-AMADOR VALLEY WATER MANAGEMENT AGENCY,13788411,7176 JOHNSON DRIVE,PLEASANTON,94588,Nitrogen Oxides,CAP,0.000703768,TON,,221112,FOSSIL FUEL ELECTRIC POWER GENERATION.
CA,06,Alameda,06001,SFBART DISTRICT (LANEY COLLEGE),15714911,601 E 8TH AVENUE,OAKLAND,94606,Nitrogen Oxides,CAP,0.000699292,TON,,517112,
CA,06,Alameda,06001,BELMONT VILLAGE ALBANY,18135011,1100 SAN PABLO AVE,ALBANY,94706,Nitrogen Oxides,CAP,0.000660013,TON,,623312,HOMES FOR THE ELDERLY.
CA,06,Alameda,06001,CITY OF ALAMEDA,18543911,241 ADELPHIAN WAY,ALAMEDA,94501,Nitrogen Oxides,CAP,0.000620301,TON,,221320,SEWAGE TREATMENT FACILITIES.
CA,06,Alameda,06001,CITY OF ALAMEDA,18544711,2201 HARBOR BAY PKWY,ALAMEDA,94501,Nitrogen Oxides,CAP,0.000620301,TON,,221320,SEWAGE TREATMENT FACILITIES.
CA,06,Alameda,06001,EB REGIONAL COMM SYSTEMS AUTHORITY,17245911,2258 WARM SPRINGS CT,FREMONT,94537,Nitrogen Oxides,CAP,0.000617313,TON,,922190,"OTHER JUSTICE, PUBLIC ORDER, AND SAFETY ACTIVITIES."
CA,06,Alameda,06001,"PROFITABILITY OF HAWAII, INC",13818411,14739 CATALINA STREET,SAN LEANDRO,94577,Nitrogen Oxides,CAP,0.000580226,TON,,449210,
CA,06,Alameda,06001,CITY OF ALAMEDA,17247311,AUGHNBGH AT BYSD,ALAMEDA,94502,Nitrogen Oxides,CAP,0.000580122,TON,,924110,ADMINISTRATION OF AIR AND WATER RESOURCE AND SOLID WASTE MANAGEMENT PROGRAMS.
CA,06,Alameda,06001,MJM POWDER COATING,18495511,45301 INDUSTRIL PLC #8,FREMONT,94538,Nitrogen Oxides,CAP,0.000560924,TON,,811121,"AUTOMOTIVE BODY, PAINT, AND INTERIOR REPAIR AND MAINTENANCE."
CA,06,Alameda,06001,CITY OF ALAMEDA,17247211,SOUTH & W CRNR OF WHTHLL P ST,ALAMEDA,94501,Nitrogen Oxides,CAP,0.000554492,TON,,924110,ADMINISTRATION OF AIR AND WATER RESOURCE AND SOLID WASTE MANAGEMENT PROGRAMS.
CA,06,Alameda,06001,"APEX ENVIROTECH, INC",17244011,29303 PACIFIC STREET,HAYWARD,94544,Nitrogen Oxides,CAP,0.0005463,TON,,562910,REMEDIATION SERVICES.
CA,06,Alameda,06001,"REDWOOD SURGERY CENTER, LP",18129011,20998 REDWOOD ROAD,CASTRO VALLEY,94546,Nitrogen Oxides,CAP,0.000527124,TON,,621498,ALL OTHER OUTPATIENT CARE CENTERS.
CA,06,Alameda,06001,LUCKY #736,13779311,247 E 18TH STREET,OAKLAND,94606,Nitrogen Oxides,CAP,0.000524607,TON,,445110,SUPERMARKETS AND OTHER GROCERY (EXCEPT CONVENIENCE) STORES.
CA,06,Alameda,06001,CITY OF ALAMEDA,18539711,GRAND ST & SE CORNER OTIS DR,ALAMEDA,94501,Nitrogen Oxides,CAP,0.000507451,TON,,924110,ADMINISTRATION OF AIR AND WATER RESOURCE AND SOLID WASTE MANAGEMENT PROGRAMS.
CA,06,Alameda,06001,L-3 TECHNOLOGIES INC - APPLIED TECHNOLOGIES INC,608411,2700 MERCED STREET,SAN LEANDRO,94577,Nitrogen Oxides,CAP,0.000469178,TON,,335999,ALL OTHER MISCELLANEOUS ELECTRICAL EQUIPMENT AND COMPONENT MANUFACTURING.
CA,06,Alameda,06001,ARK DIAGNOSTICS,18134911,48065 FREMONT BLVD,FREMONT,94538,Nitrogen Oxides,CAP,0.000461904,TON,,424210,DRUGS AND DRUGGISTS' SUNDRIES MERCHANT WHOLESALERS.
CA,06,Alameda,06001,TARGET CORPORATION STORE #T2767,15925211,1555 40TH STREET,OAKLAND,94608,Nitrogen Oxides,CAP,0.000422552,TON,,455110,
CA,06,Alameda,06001,DEPARTMENT OF WATER RESOURCES,18128511,3301 DYER ROAD,LIVERMORE,94551,Nitrogen Oxides,CAP,0.000382471,TON,,924110,ADMINISTRATION OF AIR AND WATER RESOURCE AND SOLID WASTE MANAGEMENT PROGRAMS.
CA,06,Alameda,06001,CITY OF SAN LEANDRO/ PUBLIC WORKS,10502611,14200 CHAPMAN ROAD,SAN LEANDRO,94578,Nitrogen Oxides,CAP,0.000375343,TON,,921190,OTHER GENERAL GOVERNMENT SUPPORT.
CA,06,Alameda,06001,SAFEWAY INC #2856,18130911,6790 BERNAL AVENUE,PLEASANTON,94566,Nitrogen Oxides,CAP,0.000361451,TON,,445110,SUPERMARKETS AND OTHER GROCERY (EXCEPT CONVENIENCE) STORES.
CA,06,Alameda,06001,TARGET CORPORATION STORE #T2771,15925311,2800 DUBLIN BLVD,DUBLIN,94568,Nitrogen Oxides,CAP,0.00036081,TON,,455110,
CA,06,Alameda,06001,D/C 1717 DOOLITTLE SUB LLC,18779811,2388 WILLIAMS STREET,SAN LEANDRO,94577,Nitrogen Oxides,CAP,0.000309274,TON,,332999,ALL OTHER MISCELLANEOUS FABRICATED METAL PRODUCT MANUFACTURING.
CA,06,Alameda,06001,RASA CAFFE LLC,18134711,3140 MRTN LTHR KNG JR WAY,BERKELEY,94703,Nitrogen Oxides,CAP,0.000303834,TON,,311920,COFFEE AND TEA MANUFACTURING.
CA,06,Alameda,06001,AT&T MOBILITY /AT&T SERVICES,13805711,10007 DUBLIN CANYON ROAD,CASTRO VALLEY,94552,Nitrogen Oxides,CAP,0.000278097,TON,,517112,
CA,06,Alameda,06001,BIOTIME INC,18134111,1010 ATLANTIC AVE,ALAMEDA,94501,Nitrogen Oxides,CAP,0.000270439,TON,,541714,
CA,06,Alameda,06001,NEW CINGULAR WIRELESS DBA AT&T MOBILITY,15915111,10410 CROW CANYON ROAD,CASTRO VALLEY,94552,Nitrogen Oxides,CAP,0.00024988,TON,,517112,
CA,06,Alameda,06001,PENTAGON TECHNOLOGIES INC,572111,21031 ALEXANDER CT,HAYWARD,94545,Nitrogen Oxides,CAP,0.000234589,TON,,541511,CUSTOM COMPUTER PROGRAMMING SERVICES.
CA,06,Alameda,06001,"1650 65TH STREET, LLC",18529911,1650 65TH STREET,EMERYVILLE,94608,Nitrogen Oxides,CAP,0.000234589,TON,,236220,COMMERCIAL AND INSTITUTIONAL BUILDING CONSTRUCTION.
CA,06,Alameda,06001,TARGET STORE T-2185,13825411,19661 HESPERIAN BLVD,HAYWARD,94541,Nitrogen Oxides,CAP,0.000218424,TON,,455110,
CA,06,Alameda,06001,PACIFIC GAS & ELECTRIC CO (PG&E),14186611,"SUNOL RIDGE, PALOMARES ROAD",FREMONT,94538,Nitrogen Oxides,CAP,0.000198474,TON,,221112,FOSSIL FUEL ELECTRIC POWER GENERATION.
CA,06,Alameda,06001,VERIZON WIRELESS (BROADWAY & 29TH),18493911,2923 WEBSTER STREET,OAKLAND,94609,Nitrogen Oxides,CAP,0.000175533,TON,,517112,
CA,06,Alameda,06001,CITY OF SAN LEANDRO FIRE STATION #10,10478811,2194 WILLIAMS STREET,SAN LEANDRO,94577,Nitrogen Oxides,CAP,0.000148607,TON,,221112,FOSSIL FUEL ELECTRIC POWER GENERATION.
CA,06,Alameda,06001,EXCELITAS TECHNOLOGIES CORP,16007511,44370 CHRISTY STREET,FREMONT,94538,Nitrogen Oxides,CAP,0.000148211,TON,,334220,RADIO AND TELEVISION BROADCASTING AND WIRELESS COMMUNICATIONS EQUIPMENT MANUFACTURING.
CA,06,Alameda,06001,SAFEWAY INC #2708,18160711,2227 SO SHORE CTR,ALAMEDA,94501,Nitrogen Oxides,CAP,0.00014658,TON,,445110,SUPERMARKETS AND OTHER GROCERY (EXCEPT CONVENIENCE) STORES.
CA,06,Alameda,06001,CALIFORNIA WATER SERVICE,18132511,3928 DUKE WAY,LIVERMORE,94551,Nitrogen Oxides,CAP,0.000130869,TON,,221310,WATER SUPPLY AND IRRIGATION SYSTEMS.
CA,06,Alameda,06001,COMCAST CABLE,15745611,3011 COMCAST PLACE,LIVERMORE,94551,Nitrogen Oxides,CAP,0.000116858,TON,,517111,
CA,06,Alameda,06001,TARGET STORE #T2615,17246111,23956 PACIFIC COMMONS BLVD,FREMONT,94538,Nitrogen Oxides,CAP,0.000107642,TON,,455110,
CA,06,Alameda,06001,"VERTICAL BRIDGE TOWERS, LLC",18543811,16 NAVAN LANE,HAYWARD,94542,Nitrogen Oxides,CAP,0.000098633,TON,,922190,"OTHER JUSTICE, PUBLIC ORDER, AND SAFETY ACTIVITIES."
CA,06,Alameda,06001,"EKC TECHNOLOGY, DUPONT ELECTRONIC AND IMAGING",13820511,2520 BARRINGTON CT,HAYWARD,94545,Nitrogen Oxides,CAP,0.00009059,TON,,325998,ALL OTHER MISCELLANEOUS CHEMICAL PRODUCT AND PREPARATION MANUFACTURING.
CA,06,Alameda,06001,"SEARS, #1248",13790711,660 W WINTON AVENUE,HAYWARD,94545,Nitrogen Oxides,CAP,0.000074263,TON,,455211,
CA,06,Alameda,06001,"SAFEWAY, INC",18130211,2600 5TH STREET,ALAMEDA,94501,Nitrogen Oxides,CAP,0.000070109,TON,,445110,SUPERMARKETS AND OTHER GROCERY (EXCEPT CONVENIENCE) STORES.
CA,06,Alameda,06001,CALIFORNIA DEPARTMENT OF TRANSPORTATION,17250011,15525 HESPERIAN BLVD,SAN LEANDRO,94579,Nitrogen Oxides,CAP,0.000059176,TON,,237310,"HIGHWAY, STREET, AND BRIDGE CONSTRUCTION."
CA,06,Alameda,06001,SOUTHLAND OFFICE INVESTORS LLC,15724611,24301 SOUTHLAND DR,HAYWARD,94545,Nitrogen Oxides,CAP,0.00004876,TON,,531120,LESSORS OF NONRESIDENTIAL BUILDINGS (EXCEPT MINIWAREHOUSES).
CA,06,Alameda,06001,SHORETEL,17248811,38897 CHERRY STREET,NEWARK,94560,Nitrogen Oxides,CAP,0.000036455,TON,,517111,
CA,06,Alameda,06001,JEFFERSON OAKS HOUSING,17245711,1424 JEFFERSON ST,OAKLAND,94612,Nitrogen Oxides,CAP,0.000031504,TON,,925110,ADMINISTRATION OF HOUSING PROGRAMS.
CA,06,Alameda,06001,"IMPAX LABORATORIES, INC",14251511,1490 CROCKER AVENUE,HAYWARD,94544,Nitrogen Oxides,CAP,0.000029831,TON,,325412,PHARMACEUTICAL PREPARATION MANUFACTURING.
CA,06,Alameda,06001,"NEW CINGULAR WIRELESS,PCS,LLC DBA AT&T MOBILITY",15915211,ALTAMONT & FLYNN RD,LIVERMORE,94550,Nitrogen Oxides,CAP,0.000026968,TON,,517112,
CA,06,Alameda,06001,"FINAL FINISH, INC",10473811,3221 OSGOOD COMMON,FREMONT,94539,Nitrogen Oxides,CAP,0.000023372,TON,,332812,"METAL COATING, ENGRAVING (EXCEPT JEWELRY AND SILVERWARE), AND ALLIED SERVICES TO MANUFACTURERS."
CA,06,Alameda,06001,VERIZON WIRELESS HWY 238/TENNYSON,18128211,27035 WHITMAN STREET,HAYWARD,94544,Nitrogen Oxides,CAP,0.000021395,TON,,517112,
